"","name","count","meanstar","adjustment"
"3110","Giovanni's Pizza & Pasta",122,2.99180327868852,-0.708
"3111","Giovannis Ristorante",34,4.11764705882353,0.418
"3112","Girasole Restaurant",130,3.75384615384615,0
"3113","Girves Brown Derby",72,3.5,0
"3114","Giuseppe's Bar & Grille",93,3.41935483870968,-0.281
"3115","Giuseppe's Italian Grille",73,3.53424657534247,0
"3116","Giuseppe's on 28th",168,3.625,0
"3117","Gladstone Hotel",80,3.7125,0
"3118","Glass Nickel Pizza",158,3.69620253164557,0
"3119","Glazier's Food Marketplace",229,3.77292576419214,0
"3120","Glendale Sala Thai",33,4.06060606060606,0
"3121","Global Restaurant",43,4.04651162790698,0.347
"3122","Globe Bistro",55,3.54545454545455,0
"3123","Glow Fresh Grill",75,2.42666666666667,-1.273
"3124","Gluten-Free Creations",50,4.6,0.9
"3125","GlutenZero Bakery",38,4.21052631578947,0.511
"3126","Glutton",224,4.37053571428571,0.671
"3127","Gluuteny Bakery",40,3.825,0
"3128","Go For Tea",142,2.85915492957746,-0.841
"3129","Go Raw Cafe",209,3.98564593301435,0.286
"3130","Go Vegan Cafe",58,4.36206896551724,0.662
"3131","Go!ku",210,4.31428571428571,0.614
"3132","GOGI",124,3.89516129032258,0
"3133","Goi-Asia Gourmet Imbiss",31,3.16129032258065,-0.539
"3134","Gojo Ethiopian Restaurant",66,4.13636363636364,0.436
"3135","Gold Chef",59,3.47457627118644,0
"3136","Gold Spike",313,3.92332268370607,0.223
"3137","Golden Buddha",80,3.2,-0.5
"3138","Golden China",98,3.53061224489796,0
"3139","Golden China Chinese Cuisine",57,3.56140350877193,0
"3140","Golden Corral",606,2.77227722772277,-0.928
"3141","Golden Corral Steak & Buffet House",56,2.80357142857143,-0.896
"3142","Golden Donuts & Smoothies",48,3.70833333333333,0
"3143","Golden Dragon",56,3.28571428571429,-0.414
"3144","Golden Dragon Chinese Cuisine",47,3.17021276595745,-0.53
"3145","Golden Egg Roll",45,3.35555555555556,0
"3146","Golden Flower Chinese Cuisine",101,4.02970297029703,0.33
"3147","Golden Gate Chinese Restaurant",135,3.78518518518519,0
"3148","Golden Griddle Family Restaurants",36,1.88888888888889,-1.811
"3149","Golden Harbor Authentic Chinese Cuisine",180,4.36111111111111,0.661
"3150","Golden Hawaiian BBQ",87,3.89655172413793,0
"3151","Golden Horse Restaurant",35,3,-0.7
"3152","Golden Nugget Buffet",148,2.65540540540541,-1.045
"3153","Golden Palace Buffet",35,2.82857142857143,-0.871
"3154","Golden Phoenix Chinese Cuisine",42,2.9047619047619,-0.795
"3155","Golden Phoenix Chinese Restaurant",51,3.49019607843137,0
"3156","Golden Pig",67,4.46268656716418,0.763
"3157","Golden Star Burgers",48,3.70833333333333,0
"3158","Golden Steer Steakhouse",353,3.75070821529745,0
"3159","Golden Taipei",38,3.26315789473684,-0.437
"3160","Golden Thai Kitchen",55,4.47272727272727,0.773
"3161","Golden Thai Restaurant",81,3.58024691358025,0
"3162","Golden Turtle - Pho Rua Vang Restaurant",39,3.61538461538462,0
"3163","Golden Valley Chinese Restaurant",42,4.23809523809524,0.538
"3164","Golden Wei",44,3.13636363636364,-0.564
"3165","Golden Wok",53,3.86792452830189,0
"3166","Golden Wok Chinese Restaurant",40,3.475,0
"3167","Goldie's Neighborhood Sports Cafe",92,3.64130434782609,0
"3168","Goldilocks",60,2.61666666666667,-1.083
"3169","Goldmans Deli",75,3.86666666666667,0
"3170","Goldstone Noodle Restaurant",52,2.96153846153846,-0.738
"3171","Gong Cha Tea",83,3.59036144578313,0
"3172","Gonoe Japanese Sushi",48,3.3125,-0.388
"3173","Gonoe Sushi",68,3.64705882352941,0
"3174","Gonzalez Y Gonzalez Restaurant",250,3.556,-0.144
"3175","Good China Restaurant",81,3.51851851851852,0
"3176","Good Fella Korean Bistro",73,4.36986301369863,0.67
"3177","Good Fellas Grill",162,4.64197530864198,0.942
"3178","Good Food",38,4.81578947368421,1.116
"3179","Good Food on Montford",279,4.42293906810036,0.723
"3180","Good Taste House",50,2.68,-1.02
"3181","Good Time Charli's Neighborhood Craft Pub",32,3.9375,0
"3182","Goodcents Deli Fresh Subs",129,3.86821705426357,0
"3183","Goodfellas Pizza",61,3.34426229508197,-0.356
"3184","Goods & Provisions",41,3.85365853658537,0
"3185","Goong Korean BBQ Restaurant",185,4.62702702702703,0.927
"3186","Gordas Baja Taco",61,4.0655737704918,0.366
"3187","Gordo's Mexican Food",59,2.72881355932203,-0.971
"3188","Gordon Biersch",376,3.16223404255319,-0.538
"3189","Gordon Biersch Brewery Restaurant",420,3.35238095238095,-0.348
"3190","Gordon Ramsay BurGR",3071,3.85770107456854,0.158
"3191","Gordon Ramsay Fish & Chips",97,3.83505154639175,0
"3192","Gordon Ramsay Pub & Grill",1276,3.28683385579937,-0.413
"3193","Gordon Ramsay Steak",1676,4.01849642004773,0.318
"3194","Gorilla Sushi",64,4.328125,0.628
"3195","Got Que?",64,4.265625,0.566
"3196","Got Sushi",63,3.71428571428571,0
"3197","Gotham Bagels",93,3.53763440860215,0
"3198","Gourmand's",35,4.57142857142857,0.871
"3199","Gourmet Burger Co",40,3.4,-0.3
"3200","Gourmet Gringos",36,2.88888888888889,-0.811
"3201","Gourmet House Of Hong Kong",58,3.51724137931034,0
"3202","Gourmet Malaysia",117,3.47863247863248,-0.221
"3203","Grabbagreen",238,3.76470588235294,0
"3204","Grace Garden",51,3.7843137254902,0
"3205","Grace O'Malley's",47,2.46808510638298,-1.232
"3206","Graceful Vegetarian Restaurant",49,3.89795918367347,0
"3207","Graffiti: A Social Kitchen",62,4.38709677419355,0.687
"3208","Graft",78,4.20512820512821,0.505
"3209","Grampa's Pizzeria",115,4.42608695652174,0.726
"3210","Gran Agave Mexican Restaurant",66,3.24242424242424,-0.458
"3211","Gran Fiesta Mexican Restaurant",33,3.51515151515152,0
"3212","Grand Asia Market",46,3.84782608695652,0
"3213","Grand Avenue Pizza Company",57,3.50877192982456,0
"3214","Grand Cafe",35,2.8,-0.9
"3215","Grand Caf¨¦",413,2.72639225181598,-0.974
"3216","Grand Caf¨¦ Planie",51,3.2156862745098,-0.484
"3217","Grand China",79,3.50632911392405,0
"3218","Grand Concourse",181,3.79005524861878,0
"3219","Grand Dragon",38,4.21052631578947,0.511
"3220","Grand Electric",304,3.85197368421053,0.152
"3221","Grand Italia",39,2.1025641025641,-1.597
"3222","Grand Lux Cafe",1970,3.83553299492386,0.136
"3223","Grand Noodle",53,3.47169811320755,-0.228
"3224","Grand View Buffet",34,2.79411764705882,-0.906
"3225","Grandview Saloon",43,3.74418604651163,0
"3226","Granite Brewery & Restaurant",49,3.24489795918367,-0.455
"3227","Granite City Food & Brewery",156,3.11538461538462,-0.585
"3228","Grape Street",166,3.52409638554217,-0.176
"3229","Grape Street Cafe & Wine Bar",124,3.01612903225806,-0.684
"3230","Grape Vine Cafe",34,4.55882352941176,0.859
"3231","Grass Roots Juice Bar",75,4.64,0.94
"3232","Grasshopper Restaurant",70,3.82857142857143,0
"3233","Grasslands",40,3.975,0
"3234","Grassroots Kitchen & Tap",437,4.34324942791762,0.643
"3235","Gray's Tied House",63,3.36507936507937,-0.335
"3236","Gray Dog Diner",32,4.28125,0.581
"3237","GRAZ Kitchen Fresh",105,4.37142857142857,0.671
"3238","Graze",437,3.90846681922197,0.208
"3239","Graziano's Pizzeria",62,3.43548387096774,0
"3240","Grazie",170,3.48823529411765,-0.212
"3241","Grazie Ristorante",196,3.70918367346939,0
"3242","Greasewood Flat",77,3.94805194805195,0.248
"3243","Great American Food",66,4.37878787878788,0.679
"3244","Great Bao",69,4.43478260869565,0.735
"3245","Great Buns Bakery",61,4.24590163934426,0.546
"3246","Great Burger Kitchen",77,3.37662337662338,-0.323
"3247","Great Dane Pub & Brewing",98,3.37755102040816,-0.322
"3248","Great Dane Pub & Brewing Co",54,3.53703703703704,0
"3249","Great Grubbing",96,4.5,0.8
"3250","Great Harvest Bread",135,4.3037037037037,0.604
"3251","Great Harvest Bread Company",87,4.25287356321839,0.553
"3252","Great Lakes Brewing Co.",71,3.53521126760563,0
"3253","Great Lakes Brewing Company",388,4,0.3
"3254","Great Links Brewhouse & Grill",196,4.13265306122449,0.433
"3255","Great Steak",76,2.27631578947368,-1.424
"3256","Great Wall Chinese Restaurant",107,3.89719626168224,0.197
"3257","Great Wall Cuisine",205,3.53170731707317,-0.168
"3258","Great Wall Of China South",62,3.40322580645161,-0.297
"3259","Great Wok",91,3.48351648351648,0
"3260","Greco Fresh Grille",121,4.49586776859504,0.796
"3261","Greek & Co",55,3.34545454545455,-0.355
"3262","Greek Bistro",149,4.43624161073826,0.736
"3263","Greek Gyro Express",80,4.15,0.45
"3264","Greek Isles",91,3.91208791208791,0.212
"3265","Greek Patio",35,3.02857142857143,-0.671
"3266","Greek Stop",36,2.88888888888889,-0.811
"3267","Greek Village Grille",73,3.35616438356164,-0.344
"3268","Greek Wraps",262,4.59923664122137,0.899
"3269","Greekfest Restaurant",40,3.725,0
"3270","Greektown",114,4.44736842105263,0.747
"3271","Green's Lunch",31,3.51612903225806,0
"3272","Green Basil Restaurant",31,3.67741935483871,0
"3273","Green Corner Restaurant",98,4.88775510204082,1.188
"3274","Green Dacha Grill & Hookah",93,4.2258064516129,0.526
"3275","Green Eggplant Restaurant",97,3.6701030927835,0
"3276","Green Forest Churrascaria",74,4.33783783783784,0.638
"3277","Green Grotto",46,3.23913043478261,-0.461
"3278","Green Lantern Restaurant",31,3.64516129032258,0
"3279","Green Lemon Grass",41,3.73170731707317,0
"3280","Green Lotus Vegetarian",33,4.15151515151515,0.452
"3281","Green Mango",48,3.375,-0.325
"3282","Green New American Vegetarian",861,4.33449477351916,0.634
"3283","Green Papaya",42,3.0952380952381,-0.605
"3284","Green Pepper",73,3.58904109589041,0
"3285","Green Room",53,3.22641509433962,-0.474
"3286","Green Tea Bistro",75,4.33333333333333,0.633
"3287","Green Tea Restaurant",32,2.4375,-1.263
"3288","Greenberg's Deli",146,4.02739726027397,0.327
"3289","Greenbush Bar",89,3.86516853932584,0
"3290","Greenland Supermarket",167,4.02395209580838,0.324
"3291","GreenMix",88,3.97727272727273,0.277
"3292","Greens & Proteins",57,4.21052631578947,0.511
"3293","Greens and Proteins",609,4.08538587848933,0.385
"3294","Greens Vegetarian Restaurant",50,3.9,0
"3295","Greenwood Smokehouse BBQ",63,3.57142857142857,0
"3296","Grenadier Cafe",38,2.5,-1.2
"3297","Greyfriars Bobby's Bar",37,3.7027027027027,0
"3298","Griddlecakes",351,3.63817663817664,0
"3299","Griffintown Caf¨¦",56,3.10714285714286,-0.593
"3300","Grill City",32,2.8125,-0.888
"3301","Grille on Seventh",36,2.16666666666667,-1.533
"3302","Grilled Ave Teriyaki House",49,3.55102040816327,0
"3303","Grimaldi's",92,4.01086956521739,0.311
"3304","Grimaldi's - Coal Brick-Oven Pizzeria",240,4.20833333333333,0.508
"3305","Grimaldi's Coal Brick-Oven Pizza",168,3.75,0
"3306","Grimaldi's Pizzeria",1901,4.02472382956339,0.325
"3307","Grind Burger",68,3.17647058823529,-0.524
"3308","Grind Burger Bar and Lounge",121,3.78512396694215,0
"3309","Grinder",45,3.6,0
"3310","Grinders Coffee",59,4.15254237288136,0.453
"3311","Grinders Pizza Lounge",105,4.22857142857143,0.529
"3312","Gringo Star Street Bar",67,2.77611940298507,-0.924
"3313","Gritz Cafe",148,4.30405405405405,0.604
"3314","Grotto Cafe",56,4.28571428571429,0.586
"3315","Grotto Ristorante",204,3.84803921568627,0.148
"3316","Groucho's Deli",33,3.96969696969697,0
"3317","Ground Burger Bar",36,3.88888888888889,0
"3318","Ground Control",171,3.25146198830409,-0.449
"3319","Ground Zero",32,4.34375,0.644
"3320","Grovewood Tavern and Wine Bar",56,4.19642857142857,0.496
"3321","Growlers Pourhouse",99,3.93939393939394,0.239
"3322","Grumman78",51,3.50980392156863,0
"3323","Grumpy's Cafe",132,3.81060606060606,0
"3324","Grumpy Troll Pub & Brewery",98,3.8469387755102,0
"3325","Guacamoles Fresh Mexican Grill",33,4.15151515151515,0.452
"3326","Guanaquito Restaurant",60,4.18333333333333,0.483
"3327","Guarino's Restaurant",46,3.5,0
"3328","Guedo's Cantina Grille",64,3.28125,-0.419
"3329","Guido's Bar & Grill",55,2.8,-0.9
"3330","Guido's Chicago Meat & Deli",90,4.03333333333333,0.333
"3331","Guido's Pizza Haven & Restaurant",35,4.37142857142857,0.671
"3332","Guildford Arms",31,4.09677419354839,0.397
"3333","Guirei Japanese Restaurant",40,3.325,-0.375
"3334","Gullifty's Restaurant",44,3.20454545454545,-0.495
"3335","Gumby's Pizza",37,3.51351351351351,0
"3336","Gurkha Cafe & Restaurant",36,4.36111111111111,0.661
"3337","Guru Lukshmi- Authentic South Indian Cuisine",144,4.00694444444444,0.307
"3338","Guru Palace",98,3.68367346938776,0
"3339","Gus",34,4.64705882352941,0.947
"3340","Gus' Cafe",46,3.26086956521739,-0.439
"3341","Gus's Diner",35,3.77142857142857,0
"3342","Gus's New York Pizza",122,2.39344262295082,-1.307
"3343","Gus's New York Pizza & Bar",113,2.44247787610619,-1.258
"3344","Gus's NY Pizza Lounge",66,1.90909090909091,-1.791
"3345","Gushi Japanese Street Food",41,4.02439024390244,0.324
"3346","Gusto",90,3.65555555555556,0
"3347","Gusto 101",315,3.93968253968254,0.24
"3348","Guthrie's Chicken Fingers",34,3.94117647058824,0
"3349","Guy Fieri's El Burro Borracho",140,3.27142857142857,-0.429
"3350","Guy Fieri's Vegas Kitchen & Bar",1255,3.49561752988048,-0.204
"3351","Guy Savoy",160,4.4125,0.712
"3352","Guys Pizza Co",92,2.52173913043478,-1.178
"3353","Gypsy Bar",61,3.19672131147541,-0.503
"3354","Gypsy Beans and Baking Company",62,4.06451612903226,0.365
"3355","Gyro Express",83,4.04819277108434,0.348
"3356","Gyro House",76,4.36842105263158,0.668
"3357","Gyro House Mesa",72,4.26388888888889,0.564
"3358","Gyro Time",35,3.65714285714286,0
"3359","Gyro Time Restaurant",75,3.69333333333333,0
"3360","Gyros Express",40,3.725,0
"3361","Gyros Palace",31,3.74193548387097,0
"3362","Gyros Place",46,4.21739130434783,0.517
"3363","Gyros Plus",58,4.08620689655172,0.386
"3364","Gyros Town",37,3.78378378378378,0
"3365","Gyu-Kaku Japanese BBQ",239,4.07531380753138,0.375
"3366","Gyubee",55,3.56363636363636,0
"3367","Gyugyuya",64,3.5,-0.2
"3368","Gyutaro",34,3.61764705882353,0
"3369","H&H BBQ Plus 2",43,3.41860465116279,0
"3370","Ha Ahn Korean Restaurant",57,3.71929824561404,0
"3371","Ha Gow Dim Sum House",54,3.77777777777778,0
"3372","Ha Long Bay Vietnamese & Thai Bistro",268,3.9365671641791,0.237
"3373","Habanero's",102,3.82352941176471,0
"3374","Habanero's Mexican Grill",265,4.14716981132075,0.447
"3375","Habaneros Taco Grill",72,4.04166666666667,0.342
"3376","Habib's Persian Cuisine",78,3.35897435897436,-0.341
"3377","Habitat Restaurant",69,3.6231884057971,0
"3378","Habits Gastropub",32,3.34375,0
"3379","Hachi",153,4.24183006535948,0.542
"3380","Hachoir",36,3.80555555555556,0
"3381","Hacienda's Mexican Grill",73,3.56164383561644,0
"3382","Hacienda De Rosa's Restaurante",58,3.17241379310345,-0.528
"3383","Haggen Food & Pharmacy",92,1.83695652173913,-1.863
"3384","Hair of the Dog",156,3.76923076923077,0
"3385","Haji-Baba",399,4.38345864661654,0.683
"3386","Hakata Ramen",31,2.87096774193548,-0.829
"3387","Hakata Shoryuken",72,3.63888888888889,0
"3388","Hakka Legend Asian Cuisine",44,3.97727272727273,0
"3389","Hakkasan Nightclub",867,2.61361014994233,-1.086
"3390","Hakkasan Restaurant",184,3.95652173913043,0.257
"3391","Hal's Bar and Grill",49,4,0.3
"3392","Halcyon",137,4.08759124087591,0.388
"3393","Half Moon Sports Grill",286,3.42307692307692,-0.277
"3394","Halibut House",66,3.62121212121212,0
"3395","Halo-Halo Kitchen",96,3.85416666666667,0
"3396","Hamada of Japan",56,2.76785714285714,-0.932
"3397","Hambone's Neighborhood Bar and Grill",36,3.41666666666667,0
"3398","Hamburger Hut 'N' Market",62,3.74193548387097,0
"3399","Hammer's Grill & Bar",45,3.75555555555556,0
"3400","Hammered Hog BBQ Hall & Saloon",95,3.57894736842105,0
"3401","Han Ba Tang",112,3.6875,0
"3402","Han Chinese Kabob & Grill",40,4.325,0.625
"3403","Han Mi Jeong",31,3.87096774193548,0
"3404","Hana-Bi Sushi",33,3.3030303030303,-0.397
"3405","Hana Japanese Eatery",285,4.04210526315789,0.342
"3406","Hana Sushi",51,3.86274509803922,0
"3407","Hanabi",202,4.17326732673267,0.473
"3408","Hanabi Japanese Restaurant",44,4.43181818181818,0.732
"3409","Hand Cut Burgers & Chophouse",37,3.75675675675676,0
"3410","Handel's Homemade Ice Cream & Yogurt",127,4.31496062992126,0.615
"3411","Handlebar-J",57,3.35087719298246,0
"3412","Hanedan",33,4.78787878787879,1.088
"3413","Hangar 9 Bar & Grill",31,4.16129032258065,0.461
"3414","Hangar Cafe",117,3.98290598290598,0.283
"3415","Hank's",84,3.67857142857143,0
"3416","Hank's Fine Steaks",171,3.84210526315789,0
"3417","Hank's Philly Steaks",48,3.52083333333333,0
"3418","Hanlon's Cafe",41,3.68292682926829,0
"3419","Hanmoto",59,3.77966101694915,0
"3420","Hanny's",375,3.648,0
"3421","Hanoi 3 Seasons",42,3.69047619047619,0
"3422","Hanshiktaco",44,3.63636363636364,0
"3423","Hap's Pit Barbecue",70,3.55714285714286,0
"3424","Hapa Izakaya",87,3.66666666666667,0
"3425","Happy's Pizza",45,2.8,-0.9
"3426","Happy Dog",332,4.29819277108434,0.598
"3427","Happy Dog at the Euclid Tavern",43,3.95348837209302,0
"3428","Happy Joe's Pizza",45,3.48888888888889,0
"3429","Happy Wok",57,3.63157894736842,0
"3430","Harbor Palace Seafood Restaurant",213,2.34272300469484,-1.357
"3431","Harbord Fish & Chips",34,3.44117647058824,0
"3432","Harbord House",53,3.88679245283019,0
"3433","Harbour Sixty",94,3.71276595744681,0
"3434","Hard Rock Cafe",648,3.34413580246914,-0.356
"3435","Hardee's",56,2.80357142857143,-0.896
"3436","Harlem Restaurant",103,3.1747572815534,-0.525
"3437","Harlem Underground",79,3.29113924050633,-0.409
"3438","Harley's Italian Bistro",98,3.64285714285714,0
"3439","Harley-Davidson Las Vegas Cafe",159,3.05031446540881,-0.65
"3440","Harlow's Cafe",220,3.80909090909091,0
"3441","Harold's Corral",173,3.41040462427746,-0.29
"3442","Harper's Restaurant",118,3.27118644067797,-0.429
"3443","Harpers Landing Grill Hub Restaurant",40,3.35,-0.35
"3444","Harrie's Bagelmania",123,4.1219512195122,0.422
"3445","Harris Grill",161,3.77018633540373,0
"3446","Harris Teeter",51,3.33333333333333,-0.367
"3447","Harrisburg Family House",45,3.57777777777778,0
"3448","Harry's Grille & Tavern",91,3.91208791208791,0.212
"3449","Harry's Steakhouse & Banquet Center",32,3.5,0
"3450","Harry Buffalo",223,3.31390134529148,-0.386
"3451","Hartwood Restaurant & Whispers Pub",35,4.28571428571429,0.586
"3452","Haru",45,4.13333333333333,0.433
"3453","Harumi Sushi",399,4.47117794486216,0.771
"3454","Harvest",114,3.64035087719298,0
"3455","Harvest by Roy Ellamar",119,3.99159663865546,0.292
"3456","Harvest Cafe",37,3.56756756756757,0
"3457","Harvest Kitchen",80,3.7625,0
"3458","Harvest Kitchen & Lounge",41,3.5609756097561,0
"3459","Harvest Moon Grille",56,3.69642857142857,0
"3460","Harvey's Restaurants",116,3.0948275862069,-0.605
"3461","Harvey's Wineburger",112,4.08035714285714,0.38
"3462","Harvey American Public House",155,3.20645161290323,-0.494
"3463","Hasaki Grill",43,3.55813953488372,0
"3464","Hash House A Go Go",5045,3.74886025768087,0.049
"3465","Haus Murphy's",303,3.86468646864686,0.165
"3466","Haute Doggery",118,2.82203389830508,-0.878
"3467","Havana Cafe",215,3.29302325581395,-0.407
"3468","Havana Grill",160,3.60625,0
"3469","Haveli Restaurant",57,4.59649122807018,0.896
